dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
2022-02-04,1,1,2,14,0,6,0,2,0.32,0.303,0.66,0.2239,registered,229
2022-02-04,1,1,2,15,0,6,0,2,0.32,0.303,0.66,0.2239,registered,244
2022-02-04,1,1,2,16,0,6,0,2,0.34,0.3333,0.61,0.1642,registered,123
2022-02-04,1,1,2,17,0,6,0,3,0.3,0.2879,0.7,0.194,registered,54
2022-02-04,1,1,2,18,0,6,0,3,0.28,0.2727,0.75,0.1642,registered,58
2022-02-04,1,1,2,19,0,6,0,3,0.26,0.2727,0.87,0.1343,registered,75
2022-02-04,1,1,2,20,0,6,0,3,0.24,0.2273,0.93,0.194,registered,73
2022-02-04,1,1,2,21,0,6,0,3,0.24,0.2424,0.93,0.1343,registered,74
2022-02-04,1,1,2,22,0,6,0,2,0.24,0.2576,0.87,0.0896,registered,91
2022-02-04,1,1,2,23,0,6,0,2,0.24,0.2424,0.87,0.1343,registered,66
2022-02-05,1,1,2,0,0,0,0,2,0.24,0.2424,0.87,0.1343,registered,58
2022-02-05,1,1,2,1,0,0,0,2,0.24,0.2576,0.93,0.1045,registered,46
2022-02-05,1,1,2,2,0,0,0,2,0.24,0.2576,0.93,0.1045,registered,59
2022-02-05,1,1,2,3,0,0,0,3,0.24,0.2576,0.87,0.0896,registered,13
2022-02-05,1,1,2,4,0,0,0,2,0.24,0.2424,0.87,0.1343,registered,9
2022-02-05,1,1,2,5,0,0,0,3,0.26,0.2576,0.81,0.194,registered,4
2022-02-05,1,1,2,6,0,0,0,2,0.26,0.2424,0.7,0.2537,registered,4
2022-02-05,1,1,2,7,0,0,0,2,0.24,0.2424,0.75,0.1642,registered,16
2022-02-05,1,1,2,8,0,0,0,2,0.24,0.2424,0.75,0.1642,registered,58
2022-02-05,1,1,2,9,0,0,0,2,0.24,0.2273,0.7,0.2239,registered,83
2022-02-05,1,1,2,10,0,0,0,2,0.26,0.2424,0.65,0.2836,registered,138
2022-02-05,1,1,2,11,0,0,0,2,0.26,0.2576,0.7,0.194,registered,160
2022-02-05,1,1,2,12,0,0,0,2,0.26,0.2576,0.65,0.194,registered,223
2022-02-05,1,1,2,13,0,0,0,2,0.28,0.2727,0.61,0.1642,registered,241
2022-02-05,1,1,2,14,0,0,0,1,0.3,0.303,0.61,0.1642,registered,203
2022-02-05,1,1,2,15,0,0,0,2,0.3,0.2879,0.56,0.2537,registered,217
2022-02-05,1,1,2,16,0,0,0,1,0.3,0.2879,0.56,0.2239,registered,261
2022-02-05,1,1,2,17,0,0,0,1,0.32,0.3182,0.53,0.1642,registered,275
2022-02-05,1,1,2,18,0,0,0,1,0.3,0.2879,0.52,0.2537,registered,171
2022-02-05,1,1,2,19,0,0,0,1,0.3,0.2879,0.52,0.2239,registered,63
2022-02-05,1,1,2,20,0,0,0,1,0.28,0.2727,0.56,0.194,registered,47
2022-02-05,1,1,2,21,0,0,0,1,0.28,0.2879,0.56,0.1045,registered,60
2022-02-05,1,1,2,22,0,0,0,1,0.26,0.2727,0.6,0.1045,registered,182
2022-02-05,1,1,2,23,0,0,0,1,0.24,0.2424,0.7,0.1343,registered,38
2022-02-06,1,1,2,0,0,1,1,1,0.24,0.2424,0.65,0.1343,registered,14
2022-02-06,1,1,2,1,0,1,1,1,0.22,0.2576,0.75,0.0896,registered,6
2022-02-06,1,1,2,2,0,1,1,1,0.22,0.2727,0.75,0,registered,3
2022-02-06,1,1,2,4,0,1,1,1,0.18,0.2121,0.8,0.1045,registered,2
2022-02-06,1,1,2,5,0,1,1,1,0.18,0.2121,0.8,0.1045,registered,17
2022-02-06,1,1,2,6,0,1,1,1,0.16,0.1818,0.86,0.1045,registered,72
2022-02-06,1,1,2,7,0,1,1,1,0.16,0.1818,0.86,0.1045,registered,229
2022-02-06,1,1,2,8,0,1,1,1,0.16,0.1818,0.86,0.1343,registered,434
2022-02-06,1,1,2,9,0,1,1,1,0.18,0.2121,0.8,0.1045,registered,269
2022-02-06,1,1,2,10,0,1,1,1,0.22,0.2424,0.75,0.1045,registered,96
2022-02-06,1,1,2,11,0,1,1,1,0.26,0.2727,0.7,0.1343,registered,104
2022-02-06,1,1,2,12,0,1,1,1,0.32,0.3182,0.61,0.1642,registered,131
2022-02-06,1,1,2,13,0,1,1,1,0.38,0.3939,0.4,0.2239,registered,124
2022-02-06,1,1,2,14,0,1,1,1,0.4,0.4091,0.35,0.1642,registered,126
2022-02-06,1,1,2,15,0,1,1,1,0.42,0.4242,0.32,0.2836,registered,146
2022-02-06,1,1,2,16,0,1,1,1,0.4,0.4091,0.43,0.2537,registered,215
2022-02-06,1,1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,registered,417
2022-02-06,1,1,2,18,0,1,1,1,0.38,0.3939,0.43,0.2239,registered,426
2022-02-06,1,1,2,19,0,1,1,1,0.36,0.3333,0.43,0.2537,registered,284
2022-02-06,1,1,2,20,0,1,1,1,0.34,0.3333,0.46,0.1642,registered,194
2022-02-06,1,1,2,21,0,1,1,1,0.32,0.3182,0.57,0.1642,registered,143
2022-02-06,1,1,2,22,0,1,1,1,0.3,0.303,0.65,0.1343,registered,83
2022-02-06,1,1,2,23,0,1,1,1,0.3,0.303,0.65,0.1343,registered,43
2022-02-07,1,1,2,0,0,2,1,1,0.3,0.2879,0.7,0.194,registered,22
2022-02-07,1,1,2,1,0,2,1,1,0.28,0.2879,0.61,0.1343,registered,6
2022-02-07,1,1,2,2,0,2,1,1,0.3,0.3333,0.61,0,registered,4
2022-02-07,1,1,2,3,0,2,1,2,0.3,0.3333,0.7,0,registered,1
2022-02-07,1,1,2,4,0,2,1,2,0.3,0.3333,0.7,0,registered,3
2022-02-07,1,1,2,5,0,2,1,1,0.32,0.3333,0.49,0.0896,registered,15
2022-02-07,1,1,2,6,0,2,1,1,0.32,0.303,0.45,0.2985,registered,98
2022-02-07,1,1,2,7,0,2,1,1,0.32,0.3485,0.45,0,registered,293
2022-02-07,1,1,2,8,0,2,1,1,0.3,0.3182,0.49,0,registered,522
2022-02-07,1,1,2,9,0,2,1,1,0.32,0.3333,0.49,0,registered,278
2022-02-07,1,1,2,10,0,2,1,1,0.34,0.3333,0.46,0.1642,registered,104
2022-02-07,1,1,2,11,0,2,1,1,0.36,0.3485,0.46,0.194,registered,120
2022-02-07,1,1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,registered,163
2022-02-07,1,1,2,13,0,2,1,1,0.44,0.4394,0.38,0.2537,registered,169
2022-02-07,1,1,2,14,0,2,1,1,0.44,0.4394,0.38,0.2537,registered,127
2022-02-07,1,1,2,15,0,2,1,1,0.44,0.4394,0.38,0.194,registered,133
2022-02-07,1,1,2,16,0,2,1,1,0.44,0.4394,0.35,0.2537,registered,257
2022-02-07,1,1,2,17,0,2,1,1,0.44,0.4394,0.35,0.194,registered,494
2022-02-07,1,1,2,18,0,2,1,1,0.42,0.4242,0.38,0.194,registered,508
2022-02-07,1,1,2,19,0,2,1,1,0.38,0.3939,0.43,0.2239,registered,327
2022-02-07,1,1,2,20,0,2,1,1,0.36,0.3485,0.5,0.1343,registered,206
2022-02-07,1,1,2,21,0,2,1,1,0.34,0.3485,0.61,0.1045,registered,170
2022-02-07,1,1,2,22,0,2,1,1,0.32,0.3182,0.57,0.194,registered,107
2022-02-07,1,1,2,23,0,2,1,1,0.32,0.3333,0.57,0.1343,registered,49
2022-02-08,1,1,2,0,0,3,1,1,0.3,0.2879,0.56,0.2239,registered,21
2022-02-08,1,1,2,1,0,3,1,1,0.28,0.2727,0.61,0.1642,registered,9
2022-02-08,1,1,2,2,0,3,1,1,0.26,0.303,0.65,0,registered,1
2022-02-08,1,1,2,3,0,3,1,1,0.26,0.303,0.65,0,registered,1
2022-02-08,1,1,2,4,0,3,1,1,0.24,0.2576,0.7,0.0896,registered,1
2022-02-08,1,1,2,5,0,3,1,1,0.24,0.2576,0.7,0.0896,registered,20
2022-02-08,1,1,2,6,0,3,1,2,0.24,0.2879,0.7,0,registered,95
2022-02-08,1,1,2,7,0,3,1,2,0.24,0.2576,0.7,0.1045,registered,276
2022-02-08,1,1,2,8,0,3,1,2,0.24,0.2273,0.7,0.2239,registered,495
2022-02-08,1,1,2,9,0,3,1,2,0.24,0.2576,0.7,0.1642,registered,245
2022-02-08,1,1,2,10,0,3,1,2,0.26,0.2576,0.7,0.2239,registered,107
2022-02-08,1,1,2,11,0,3,1,2,0.26,0.2576,0.65,0.2239,registered,97
2022-02-08,1,1,2,12,0,3,1,2,0.28,0.2576,0.65,0.2836,registered,124
2022-02-08,1,1,2,13,0,3,1,2,0.28,0.2879,0.61,0.1045,registered,111
2022-02-08,1,1,2,14,0,3,1,2,0.3,0.303,0.56,0.1642,registered,100
2022-02-08,1,1,2,15,0,3,1,3,0.3,0.3182,0.61,0.1045,registered,49
2022-02-08,1,1,2,16,0,3,1,3,0.26,0.2727,0.81,0.1045,registered,73
2022-02-08,1,1,2,17,0,3,1,3,0.24,0.2576,0.87,0.1045,registered,147
2022-02-08,1,1,2,18,0,3,1,3,0.24,0.2576,0.87,0.1045,registered,163
2022-02-08,1,1,2,19,0,3,1,3,0.24,0.2576,0.87,0.1045,registered,158
2022-02-08,1,1,2,20,0,3,1,3,0.24,0.2424,0.87,0.1343,registered,122
2022-02-08,1,1,2,21,0,3,1,3,0.24,0.2273,0.87,0.194,registered,126
2022-02-08,1,1,2,22,0,3,1,2,0.24,0.2424,0.87,0.1343,registered,95
2022-02-08,1,1,2,23,0,3,1,2,0.24,0.2424,0.87,0.1642,registered,57
2022-02-09,1,1,2,0,0,4,1,2,0.24,0.2424,0.87,0.1642,registered,23
2022-02-09,1,1,2,1,0,4,1,2,0.24,0.2424,0.87,0.1343,registered,10
2022-02-09,1,1,2,2,0,4,1,1,0.22,0.2273,0.8,0.1343,registered,2
2022-02-09,1,1,2,3,0,4,1,1,0.22,0.2121,0.8,0.2836,registered,4
2022-02-09,1,1,2,4,0,4,1,2,0.22,0.197,0.75,0.4478,registered,1
2022-02-09,1,1,2,5,0,4,1,1,0.2,0.1818,0.75,0.2836,registered,18
2022-02-09,1,1,2,6,0,4,1,1,0.2,0.1818,0.75,0.2836,registered,75
2022-02-09,1,1,2,7,0,4,1,1,0.2,0.197,0.69,0.2537,registered,263
2022-02-09,1,1,2,8,0,4,1,1,0.2,0.197,0.64,0.2537,registered,473
2022-02-09,1,1,2,9,0,4,1,1,0.2,0.197,0.59,0.2239,registered,229
2022-02-09,1,1,2,10,0,4,1,1,0.22,0.2121,0.51,0.2239,registered,90
2022-02-09,1,1,2,11,0,4,1,1,0.24,0.2273,0.52,0.2239,registered,95
2022-02-09,1,1,2,12,0,4,1,1,0.26,0.2273,0.48,0.3284,registered,148
2022-02-09,1,1,2,13,0,4,1,1,0.3,0.2727,0.42,0.3284,registered,144
2022-02-09,1,1,2,14,0,4,1,1,0.32,0.303,0.39,0.2985,registered,126
2022-02-09,1,1,2,15,0,4,1,1,0.32,0.303,0.36,0.2985,registered,120
2022-02-09,1,1,2,16,0,4,1,1,0.34,0.3333,0.36,0,registered,223
2022-02-09,1,1,2,17,0,4,1,1,0.34,0.3333,0.34,0.1343,registered,387
2022-02-09,1,1,2,18,0,4,1,1,0.34,0.3333,0.31,0.1642,registered,404
2022-02-09,1,1,2,19,0,4,1,1,0.32,0.3333,0.33,0.1045,registered,287
2022-02-09,1,1,2,20,0,4,1,1,0.32,0.3485,0.36,0,registered,197
2022-02-09,1,1,2,21,0,4,1,1,0.3,0.3182,0.52,0.0896,registered,169
2022-02-09,1,1,2,22,0,4,1,2,0.3,0.3333,0.56,0,registered,104
2022-02-09,1,1,2,23,0,4,1,2,0.3,0.3333,0.52,0,registered,75
2022-02-10,1,1,2,0,0,5,1,2,0.28,0.303,0.65,0.0896,registered,39
2022-02-10,1,1,2,1,0,5,1,2,0.28,0.303,0.61,0.0896,registered,11
2022-02-10,1,1,2,2,0,5,1,1,0.26,0.2879,0.52,0.0896,registered,9
2022-02-10,1,1,2,3,0,5,1,1,0.26,0.2879,0.56,0.0896,registered,5
2022-02-10,1,1,2,4,0,5,1,1,0.26,0.2879,0.56,0.0896,registered,2
2022-02-10,1,1,2,5,0,5,1,1,0.24,0.2273,0.52,0.2239,registered,17
2022-02-10,1,1,2,6,0,5,1,1,0.2,0.197,0.59,0.194,registered,61
2022-02-10,1,1,2,7,0,5,1,1,0.2,0.2121,0.59,0.1642,registered,225
2022-02-10,1,1,2,8,0,5,1,1,0.2,0.2121,0.59,0.1642,registered,447
2022-02-10,1,1,2,9,0,5,1,1,0.22,0.2273,0.55,0.1642,registered,265
2022-02-10,1,1,2,10,0,5,1,2,0.26,0.2727,0.48,0.1343,registered,119
2022-02-10,1,1,2,11,0,5,1,2,0.28,0.2879,0.45,0.1045,registered,134
2022-02-10,1,1,2,12,0,5,1,2,0.3,0.303,0.42,0.1343,registered,168
2022-02-10,1,1,2,13,0,5,1,2,0.3,0.3182,0.42,0.0896,registered,170
2022-02-10,1,1,2,14,0,5,1,2,0.32,0.3333,0.39,0.0896,registered,138
2022-02-10,1,1,2,15,0,5,1,2,0.32,0.3333,0.45,0.1343,registered,164
2022-02-10,1,1,2,16,0,5,1,2,0.34,0.3182,0.42,0.2537,registered,240
2022-02-10,1,1,2,17,0,5,1,2,0.34,0.3333,0.42,0.194,registered,381
2022-02-10,1,1,2,18,0,5,1,3,0.3,0.303,0.61,0.1343,registered,345
2022-02-10,1,1,2,19,0,5,1,2,0.32,0.3485,0.57,0,registered,246
2022-02-10,1,1,2,20,0,5,1,2,0.32,0.3485,0.57,0,registered,144
2022-02-10,1,1,2,21,0,5,1,2,0.32,0.3333,0.66,0.0896,registered,108
2022-02-10,1,1,2,22,0,5,1,2,0.32,0.3485,0.66,0,registered,102
2022-02-10,1,1,2,23,0,5,1,2,0.3,0.3182,0.7,0.0896,registered,64
2022-02-11,1,1,2,0,0,6,0,2,0.3,0.303,0.7,0.1343,registered,50
2022-02-11,1,1,2,1,0,6,0,3,0.28,0.2879,0.81,0.1343,registered,43
2022-02-11,1,1,2,2,0,6,0,3,0.26,0.2576,0.81,0.194,registered,24
2022-02-11,1,1,2,3,0,6,0,3,0.24,0.2273,0.87,0.2239,registered,9
2022-02-11,1,1,2,4,0,6,0,3,0.24,0.2273,0.87,0.2239,registered,4
2022-02-11,1,1,2,5,0,6,0,3,0.22,0.2273,0.93,0.1642,registered,2
2022-02-11,1,1,2,6,0,6,0,3,0.22,0.2273,0.93,0.1343,registered,8
2022-02-11,1,1,2,7,0,6,0,3,0.22,0.2273,0.93,0.1343,registered,19
2022-02-11,1,1,2,8,0,6,0,3,0.22,0.2273,0.93,0.1343,registered,77
2022-02-11,1,1,2,9,0,6,0,3,0.22,0.2424,0.93,0.1045,registered,85
2022-02-11,1,1,2,10,0,6,0,3,0.22,0.2424,0.93,0.1045,registered,143
2022-02-11,1,1,2,11,0,6,0,2,0.24,0.2576,0.81,0.1045,registered,157
2022-02-11,1,1,2,12,0,6,0,2,0.26,0.2576,0.81,0.1642,registered,196
2022-02-11,1,1,2,13,0,6,0,2,0.26,0.2424,0.81,0.2836,registered,217
2022-02-11,1,1,2,14,0,6,0,2,0.26,0.2424,0.81,0.2537,registered,205
2022-02-11,1,1,2,15,0,6,0,2,0.3,0.2727,0.61,0.2985,registered,112
2022-02-11,1,1,2,16,0,6,0,3,0.22,0.197,0.75,0.4179,registered,134
2022-02-11,1,1,2,17,0,6,0,3,0.22,0.1818,0.69,0.4627,registered,131
2022-02-11,1,1,2,18,0,6,0,2,0.22,0.1818,0.47,0.6567,registered,105
2022-02-11,1,1,2,19,0,6,0,2,0.2,0.1515,0.4,0.5522,registered,85
2022-02-11,1,1,2,20,0,6,0,2,0.16,0.1212,0.43,0.5522,registered,62
2022-02-11,1,1,2,21,0,6,0,1,0.14,0.0758,0.43,0.6418,registered,43
2022-02-11,1,1,2,22,0,6,0,2,0.14,0.1061,0.39,0.3881,registered,46
2022-02-11,1,1,2,23,0,6,0,3,0.12,0.0758,0.5,0.4925,registered,20
2022-02-12,1,1,2,0,0,0,0,3,0.1,0.0758,0.68,0.3881,registered,21
2022-02-12,1,1,2,1,0,0,0,3,0.08,0.0455,0.79,0.4627,registered,24
2022-02-12,1,1,2,2,0,0,0,2,0.1,0.0606,0.58,0.5821,registered,26
2022-02-12,1,1,2,3,0,0,0,2,0.1,0.0455,0.46,0.6866,registered,14
2022-02-12,1,1,2,4,0,0,0,2,0.1,0.0455,0.46,0.7164,registered,1
2022-02-12,1,1,2,5,0,0,0,1,0.1,0.0758,0.49,0.3881,registered,3
2022-02-12,1,1,2,6,0,0,0,1,0.1,0.0758,0.49,0.3881,registered,2
2022-02-12,1,1,2,7,0,0,0,1,0.08,0.0909,0.53,0.194,registered,18
2022-02-12,1,1,2,8,0,0,0,1,0.08,0.0758,0.53,0.2537,registered,26
2022-02-12,1,1,2,9,0,0,0,1,0.1,0.0909,0.49,0.2985,registered,60
2022-02-12,1,1,2,10,0,0,0,1,0.12,0.1061,0.42,0.3582,registered,83
2022-02-12,1,1,2,11,0,0,0,1,0.12,0.1061,0.42,0.2985,registered,121
2022-02-12,1,1,2,12,0,0,0,1,0.14,0.0758,0.39,0.6418,registered,133
2022-02-12,1,1,2,13,0,0,0,1,0.16,0.1212,0.4,0.4478,registered,128
2022-02-12,1,1,2,14,0,0,0,1,0.16,0.1212,0.4,0.5224,registered,102
2022-02-12,1,1,2,15,0,0,0,1,0.16,0.1212,0.4,0.5522,registered,150
2022-02-12,1,1,2,16,0,0,0,1,0.2,0.1667,0.34,0.4627,registered,148
2022-02-12,1,1,2,17,0,0,0,1,0.18,0.1515,0.37,0.4179,registered,83
2022-02-12,1,1,2,18,0,0,0,1,0.16,0.1212,0.4,0.4627,registered,92
2022-02-12,1,1,2,19,0,0,0,1,0.16,0.1364,0.4,0.2836,registered,78
2022-02-12,1,1,2,20,0,0,0,1,0.14,0.1212,0.42,0.3284,registered,56
2022-02-12,1,1,2,21,0,0,0,1,0.14,0.1212,0.43,0.2985,registered,36
2022-02-12,1,1,2,22,0,0,0,1,0.14,0.1515,0.43,0.1642,registered,28
2022-02-12,1,1,2,23,0,0,0,1,0.14,0.1364,0.43,0.2239,registered,23
2022-02-13,1,1,2,0,0,1,1,1,0.14,0.1364,0.46,0.2239,registered,9
2022-02-13,1,1,2,1,0,1,1,1,0.12,0.1212,0.5,0.2239,registered,6
2022-02-13,1,1,2,2,0,1,1,1,0.14,0.1364,0.46,0.194,registered,4
2022-02-13,1,1,2,3,0,1,1,1,0.12,0.1515,0.54,0.1045,registered,1
2022-02-13,1,1,2,4,0,1,1,1,0.12,0.1667,0.54,0.0896,registered,2
2022-02-13,1,1,2,5,0,1,1,1,0.1,0.1212,0.58,0.1343,registered,17
2022-02-13,1,1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239,registered,71
2022-02-13,1,1,2,7,0,1,1,1,0.1,0.1061,0.54,0.194,registered,194
2022-02-13,1,1,2,8,0,1,1,1,0.1,0.1212,0.54,0.1343,registered,413
2022-02-13,1,1,2,9,0,1,1,1,0.12,0.1364,0.5,0.194,registered,198
2022-02-13,1,1,2,10,0,1,1,1,0.14,0.1515,0.5,0.1343,registered,70
2022-02-13,1,1,2,11,0,1,1,1,0.22,0.2273,0.37,0.194,registered,85
2022-02-13,1,1,2,12,0,1,1,1,0.28,0.2576,0.28,0.3284,registered,111
2022-02-13,1,1,2,13,0,1,1,1,0.32,0.303,0.22,0.2239,registered,129
2022-02-13,1,1,2,14,0,1,1,1,0.34,0.3485,0.23,0.1045,registered,125
2022-02-13,1,1,2,15,0,1,1,1,0.36,0.3485,0.27,0.1343,registered,145
2022-02-13,1,1,2,16,0,1,1,1,0.36,0.3485,0.23,0.194,registered,206
2022-02-13,1,1,2,17,0,1,1,1,0.36,0.3485,0.23,0.194,registered,399
2022-02-13,1,1,2,18,0,1,1,1,0.34,0.3182,0.25,0.2537,registered,399
2022-02-13,1,1,2,19,0,1,1,1,0.34,0.3333,0.25,0.1343,registered,256
2022-02-13,1,1,2,20,0,1,1,1,0.3,0.303,0.42,0.1642,registered,210
2022-02-13,1,1,2,21,0,1,1,1,0.28,0.2879,0.45,0.1343,registered,145
2022-02-13,1,1,2,22,0,1,1,1,0.26,0.2727,0.56,0.1045,registered,99
2022-02-13,1,1,2,23,0,1,1,1,0.28,0.3182,0.41,0,registered,34
2022-02-14,1,1,2,0,0,2,1,2,0.26,0.303,0.6,0,registered,14
2022-02-14,1,1,2,1,0,2,1,2,0.26,0.303,0.56,0,registered,6
2022-02-14,1,1,2,2,0,2,1,2,0.28,0.3182,0.41,0,registered,3
2022-02-14,1,1,2,3,0,2,1,2,0.26,0.303,0.52,0,registered,3
2022-02-14,1,1,2,4,0,2,1,2,0.26,0.2727,0.65,0.1045,registered,2
2022-02-14,1,1,2,5,0,2,1,2,0.26,0.2727,0.65,0.1045,registered,20
2022-02-14,1,1,2,6,0,2,1,2,0.26,0.303,0.56,0,registered,89
2022-02-14,1,1,2,7,0,2,1,2,0.24,0.2576,0.6,0.0896,registered,276
2022-02-14,1,1,2,8,0,2,1,2,0.24,0.2879,0.7,0,registered,510
2022-02-14,1,1,2,9,0,2,1,2,0.26,0.2879,0.56,0.0896,registered,256
2022-02-14,1,1,2,10,0,2,1,2,0.26,0.2727,0.6,0.1343,registered,90
2022-02-14,1,1,2,11,0,2,1,2,0.3,0.303,0.45,0.1642,registered,107
2022-02-14,1,1,2,12,0,2,1,2,0.3,0.2879,0.52,0.2239,registered,162
2022-02-14,1,1,2,13,0,2,1,2,0.36,0.3333,0.4,0.2537,registered,167
2022-02-14,1,1,2,14,0,2,1,1,0.4,0.4091,0.4,0.2239,registered,111
2022-02-14,1,1,2,15,0,2,1,2,0.42,0.4242,0.38,0.4478,registered,138
2022-02-14,1,1,2,16,0,2,1,1,0.42,0.4242,0.35,0.2985,registered,251
2022-02-14,1,1,2,17,0,2,1,1,0.42,0.4242,0.38,0.3582,registered,504
2022-02-14,1,1,2,18,0,2,1,2,0.38,0.3939,0.46,0.2985,registered,398
2022-02-14,1,1,2,19,0,2,1,2,0.36,0.3485,0.5,0.1642,registered,270
2022-02-14,1,1,2,20,0,2,1,2,0.38,0.3939,0.46,0.1343,registered,178
2022-02-14,1,1,2,21,0,2,1,2,0.36,0.3636,0.5,0.1045,registered,105
2022-02-14,1,1,2,22,0,2,1,2,0.36,0.3636,0.5,0.1045,registered,72
2022-02-14,1,1,2,23,0,2,1,2,0.36,0.3636,0.5,0.0896,registered,55
2022-02-15,1,1,2,0,0,3,1,1,0.32,0.3485,0.57,0,registered,22
2022-02-15,1,1,2,1,0,3,1,1,0.34,0.3636,0.53,0,registered,5
2022-02-15,1,1,2,2,0,3,1,1,0.3,0.3333,0.61,0,registered,4
2022-02-15,1,1,2,3,0,3,1,1,0.28,0.3182,0.75,0,registered,3
2022-02-15,1,1,2,4,0,3,1,1,0.28,0.2879,0.7,0.1045,registered,1
2022-02-15,1,1,2,5,0,3,1,1,0.28,0.2879,0.7,0.1045,registered,25
2022-02-15,1,1,2,6,0,3,1,1,0.3,0.303,0.61,0.1343,registered,92
2022-02-15,1,1,2,7,0,3,1,2,0.3,0.2879,0.65,0.194,registered,318
2022-02-15,1,1,2,8,0,3,1,1,0.32,0.2879,0.61,0.3582,registered,508
2022-02-15,1,1,2,9,0,3,1,1,0.32,0.303,0.61,0.3284,registered,226
2022-02-15,1,1,2,10,0,3,1,1,0.34,0.303,0.57,0.2985,registered,108
2022-02-15,1,1,2,11,0,3,1,1,0.36,0.3333,0.53,0.2836,registered,125
2022-02-15,1,1,2,12,0,3,1,1,0.38,0.3939,0.46,0.3881,registered,152
2022-02-15,1,1,2,13,0,3,1,1,0.4,0.4091,0.43,0.2836,registered,159
2022-02-15,1,1,2,14,0,3,1,1,0.42,0.4242,0.41,0.3582,registered,128
2022-02-15,1,1,2,15,0,3,1,1,0.42,0.4242,0.41,0.2239,registered,164
2022-02-15,1,1,2,16,0,3,1,1,0.42,0.4242,0.38,0.194,registered,222
2022-02-15,1,1,2,17,0,3,1,1,0.42,0.4242,0.38,0.194,registered,470
2022-02-15,1,1,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,registered,459
2022-02-15,1,1,2,19,0,3,1,1,0.38,0.3939,0.43,0.1642,registered,302
2022-02-15,1,1,2,20,0,3,1,1,0.36,0.3485,0.46,0.1642,registered,207
2022-02-15,1,1,2,21,0,3,1,1,0.34,0.3333,0.53,0.1642,registered,170
2022-02-15,1,1,2,22,0,3,1,1,0.34,0.3485,0.49,0.1045,registered,104
2022-02-15,1,1,2,23,0,3,1,1,0.34,0.3485,0.53,0.0896,registered,54
2022-02-16,1,1,2,0,0,4,1,2,0.3,0.303,0.7,0.1343,registered,22
2022-02-16,1,1,2,1,0,4,1,2,0.3,0.3333,0.7,0,registered,5
2022-02-16,1,1,2,2,0,4,1,2,0.3,0.3182,0.7,0.0896,registered,6
2022-02-16,1,1,2,3,0,4,1,2,0.3,0.3333,0.61,0,registered,1
2022-02-16,1,1,2,4,0,4,1,3,0.3,0.3182,0.7,0.0896,registered,3
2022-02-16,1,1,2,5,0,4,1,2,0.3,0.3333,0.7,0,registered,20
2022-02-16,1,1,2,6,0,4,1,2,0.3,0.3182,0.7,0.0896,registered,83
2022-02-16,1,1,2,7,0,4,1,2,0.3,0.303,0.7,0.1343,registered,285
2022-02-16,1,1,2,8,0,4,1,2,0.3,0.3182,0.7,0.0896,registered,489
2022-02-16,1,1,2,9,0,4,1,2,0.3,0.303,0.7,0.1642,registered,199
2022-02-16,1,1,2,10,0,4,1,3,0.32,0.3333,0.7,0.1343,registered,42
2022-02-16,1,1,2,11,0,4,1,3,0.32,0.3333,0.7,0.1045,registered,69
2022-02-16,1,1,2,12,0,4,1,3,0.32,0.3333,0.76,0.0896,registered,44
2022-02-16,1,1,2,13,0,4,1,3,0.34,0.3182,0.71,0.2537,registered,62
2022-02-16,1,1,2,14,0,4,1,3,0.32,0.3182,0.81,0.194,registered,30
2022-02-16,1,1,2,15,0,4,1,3,0.34,0.3636,0.76,0,registered,50
2022-02-16,1,1,2,16,0,4,1,3,0.34,0.3636,0.81,0,registered,110
2022-02-16,1,1,2,17,0,4,1,3,0.34,0.3636,0.87,0,registered,281
2022-02-16,1,1,2,18,0,4,1,3,0.34,0.3333,0.87,0.1343,registered,345
2022-02-16,1,1,2,19,0,4,1,2,0.32,0.3182,0.87,0.1642,registered,254
2022-02-16,1,1,2,20,0,4,1,2,0.32,0.3333,0.87,0.1343,registered,211
2022-02-16,1,1,2,21,0,4,1,2,0.34,0.3485,0.81,0.1045,registered,142
2022-02-16,1,1,2,22,0,4,1,2,0.32,0.3485,0.81,0,registered,108
2022-02-16,1,1,2,23,0,4,1,1,0.32,0.3333,0.81,0.0896,registered,70
2022-02-17,1,1,2,0,0,5,1,2,0.3,0.3333,0.87,0,registered,32
2022-02-17,1,1,2,1,0,5,1,2,0.3,0.3333,0.93,0,registered,16
2022-02-17,1,1,2,2,0,5,1,2,0.3,0.3182,0.93,0.1045,registered,11
2022-02-17,1,1,2,3,0,5,1,2,0.28,0.2879,0.93,0.1045,registered,1
2022-02-17,1,1,2,4,0,5,1,2,0.28,0.2727,0.93,0.194,registered,1
2022-02-17,1,1,2,5,0,5,1,2,0.28,0.2727,0.93,0.1642,registered,16
2022-02-17,1,1,2,6,0,5,1,2,0.28,0.2879,0.96,0.1343,registered,70
2022-02-17,1,1,2,7,0,5,1,2,0.28,0.2879,0.93,0.1045,registered,222
2022-02-17,1,1,2,8,0,5,1,2,0.26,0.303,1,0,registered,516
2022-02-17,1,1,2,9,0,5,1,2,0.26,0.303,1,0,registered,275
